participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
574,736,6_112,37,Male,White or Caucasian,5.0,2.0,2.125,4.294117647,2.764705882352941,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,3,2,4,3,2,3,4,2,2,3,4,1,2,3,3,3,3
578,736,6_112,34,Female,White or Caucasian,2.0,3.0,1.0,4.294117647,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,7.0,1.0,3.0,6.0,6.0,7.0,5.0,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1
585,736,6_112,23,Female,Asian,5.0,6.0,1.875,4.941176471,3.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,2.0,5.0,5.0,6.0,7.0,6.0,4,2,5,3,3,3,4,3,2,1,5,1,2,3,4,4,3
612,856,7_112,35,Male,Asian,5.0,5.0,3.5,4.823529412,4.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,3,4,4,5,5,5,6,2,6,4,6,3,6,6,5,6,6
619,856,7_112,36,Male,Black or African American,3.0,1.0,4.125,4.647058824,6.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,6.0,7.0,5.0,5.0,5.0,5,6,5,7,6,7,7,4,7,5,7,4,6,6,7,7,7
633,856,7_112,38,Male,Asian,5.0,4.0,2.5,4.411764706,4.882352941176471,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0,5.0,1.0,6.0,1.0,4.0,6.0,5.0,5.0,5.0,2,4,4,5,5,5,6,2,7,3,6,2,6,6,6,7,7
646,856,7_112,35,Male,Asian,6.0,6.0,2.0,2.882352941,5.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,5.0,3.0,1.0,6.0,5.0,3,3,4,4,5,4,6,5,7,4,6,2,7,6,6,7,7
661,856,7_112,23,Male,Asian,5.0,6.0,3.0,4.411764706,4.705882352941177,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,3,3,3,5,4,5,6,4,6,3,6,2,6,6,6,6,6
684,856,7_112,59,Female,White or Caucasian,6.0,5.0,2.875,6.529411765,4.352941176470588,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,3,2,3,4,3,4,6,2,6,3,6,2,5,6,6,6,7
688,856,7_112,45,Male,Black or African American,5.0,6.0,1.5,1.823529412,3.764705882352941,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,7.0,2,2,2,2,3,2,5,2,6,4,5,1,5,4,6,6,7
698,856,7_112,55,Female,Black or African American,5.0,2.0,1.125,5.0,3.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,7.0,7.0,6.0,1.0,7.0,3.0,7.0,7.0,6.0,2,1,2,2,2,2,5,3,5,3,5,1,4,6,6,7,7
611,949,7_89,30,Male,White or Caucasian,3.0,5.0,1.75,1.411764706,3.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2,2,2,3,2,2,4,4,3,3,5,1,3,1,6,5,6
616,949,7_89,25,Female,White or Caucasian,5.0,2.0,2.625,2.294117647,3.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,6.0,2,3,3,4,3,4,5,2,4,3,5,2,4,3,6,6,6
636,949,7_89,29,Female,Asian,6.0,2.0,2.625,4.117647059,3.764705882352941,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,1.0,5.0,1.0,5.0,7.0,1.0,5.0,6.0,5.0,5.0,5.0,1.0,6.0,6.0,7.0,2,3,2,4,4,4,6,1,5,3,5,2,4,1,6,6,6
646,949,7_89,35,Male,Asian,6.0,6.0,2.0,3.647058824,2.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,6.0,6.0,4.0,2.0,5.0,3.0,2.0,6.0,6.0,1,2,1,2,1,2,3,1,2,2,3,1,2,1,4,4,5
656,949,7_89,20,Female,"White or Caucasian,Asian",3.0,4.0,3.5,3.823529412,4.352941176470588,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,5.0,1.0,6.0,4.0,4.0,7.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,3,4,3,4,4,4,6,3,5,3,6,2,5,3,6,6,7
662,949,7_89,46,Male,Asian,6.0,nan,3.75,3.411764706,4.470588235294118,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,3.0,5.0,3,4,4,5,5,5,6,2,5,4,5,2,5,2,6,6,7
687,949,7_89,21,Female,White or Caucasian,2.0,5.0,2.5,4.176470588,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,5.0,2.0,6.0,2.0,4.0,6.0,7.0,6.0,5.0,6.0,1.0,1.0,1.0,5.0,6.0,5.0,2,3,2,2,3,3,6,1,2,3,6,1,3,1,6,6,6
695,949,7_89,34,Male,American Indian/Native American or Alaska Native,5.0,5.0,2.25,1.0,3.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,3,2,2,5,2,4,5,5,1,3,2,6,6,6
613,914,7_57,50,Female,White or Caucasian,3.0,1.0,2.75,3.823529412,2.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,1.0,2.0,2,2,3,3,2,2,3,2,1,1,2,1,1,3,2,2,2
615,914,7_57,35,Female,Asian,5.0,4.0,2.0,1.882352941,1.2352941176470589,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1
630,914,7_57,34,Male,White or Caucasian,2.0,3.0,1.75,1.0,1.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
632,914,7_57,28,Male,White or Caucasian,2.0,1.0,3.75,1.235294118,1.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,914,7_57,42,Female,White or Caucasian,5.0,3.0,1.5,2.470588235,1.2352941176470589,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,2.0,2.0,2.0,4.0,4.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1
671,914,7_57,32,Male,White or Caucasian,5.0,4.0,2.5,1.470588235,1.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
684,914,7_57,59,Female,White or Caucasian,6.0,5.0,2.875,1.882352941,1.1764705882352942,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1
700,914,7_57,34,Male,White or Caucasian,5.0,3.0,2.875,2.411764706,1.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
417,609,5_106,57,Male,White or Caucasian,5.0,4.0,2.25,1.588235294,2.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,4,2,3,2,3,2,3,4,3,1,2,1,3,3,3
426,609,5_106,35,Male,White or Caucasian,5.0,5.0,1.0,3.941176471,1.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
427,609,5_106,51,Female,White or Caucasian,4.0,5.0,3.125,4.764705882,2.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,2.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3,2,3,2,2,3,2,2,3,1,3,1,2,2,3,3,3
450,609,5_106,42,Female,"White or Caucasian,Black or African American,Other",3.0,1.0,2.375,3.058823529,2.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,6.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3,2,4,2,2,2,2,2,3,1,4,1,2,2,2,2,2
452,609,5_106,33,Male,Asian,6.0,3.0,1.625,1.058823529,2.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,2,3,2,2,2,2,1,2,1,4,1,2,1,4,4,4
473,609,5_106,31,Male,White or Caucasian,5.0,3.0,3.875,4.235294118,2.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,2,2,3,2,2,2,2,2,2,1,3,1,2,2,4,4,4
493,609,5_106,81,Male,White or Caucasian,6.0,2.0,1.625,3.0,1.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2
496,609,5_106,36,Male,White or Caucasian,5.0,3.0,2.375,4.294117647,2.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,5.0,2.0,5.0,5.0,5.0,7.0,4.0,4.0,2.0,6.0,3.0,2.0,5.0,5.0,6.0,5.0,2,2,2,2,2,2,2,1,2,1,3,1,2,1,3,3,3
607,845,7_102,32,Female,White or Caucasian,4.0,2.0,2.375,2.058823529,1.7058823529411764,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,2,1,2,3,1,1,1,2,1,1,1,3,2,3
615,845,7_102,35,Female,Asian,5.0,4.0,2.0,1.941176471,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,3
623,845,7_102,20,Male,White or Caucasian,3.0,3.0,3.857142857,4.0,1.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,6.0,4.0,5.0,2.0,5.0,4.0,2.0,2,1,2,1,1,1,3,1,1,1,2,1,1,1,3,2,3
654,845,7_102,42,Female,White or Caucasian,5.0,3.0,1.5,1.176470588,1.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,2,1,1,3,1,1,1,2,1,1,1,3,2,3
658,845,7_102,24,Female,White or Caucasian,5.0,5.0,1.875,1.0,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,3
660,845,7_102,58,Female,White or Caucasian,5.0,1.0,2.25,1.411764706,1.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,3
677,845,7_102,56,Female,Black or African American,2.0,nan,2.0,3.352941176,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,4.0,1.0,5.0,5.0,2.0,7.0,1.0,5.0,3.0,6.0,1.0,7.0,6.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
690,845,7_102,36,Male,White or Caucasian,3.0,2.0,2.375,3.352941176,1.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,4.0,4.0,4.0,1.0,4.0,6.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3
701,845,7_102,66,Female,White or Caucasian,4.0,3.0,3.125,3.117647059,1.2352941176470589,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2
511,742,6_118,27,Male,nan,3.0,1.0,3.5,3.647058824,2.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,4.0,5.0,4.0,1.0,3.0,3.0,5.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,3.0,2,3,3,3,3,4,5,3,2,1,3,1,2,4,3,2,2
512,742,6_118,20,Female,White or Caucasian,3.0,5.0,3.25,2.176470588,2.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,3,2,3,2,2,2,4,2,2,1,3,1,2,5,3,3,3
520,742,6_118,49,Female,"Black or African American,American Indian/Native American or Alaska Native",3.0,2.0,3.25,6.117647059,2.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,4.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,1.0,4,2,4,2,3,3,4,2,2,1,3,1,2,5,4,3,3
536,742,6_118,30,Male,White or Caucasian,5.0,5.0,3.625,1.529411765,2.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2,3,3,3,2,4,4,2,2,1,3,1,2,5,3,2,2
565,742,6_118,54,Female,White or Caucasian,5.0,2.0,2.5,5.0,2.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,6.0,6.0,6.0,2.0,6.0,7.0,5.0,2.0,6.0,1.0,3.0,7.0,6.0,6.0,6.0,4,2,4,2,3,2,3,2,2,1,3,1,2,3,3,2,2
571,742,6_118,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,3.470588235,1.7647058823529411,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,1.0,6.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,2,2,2,1,1,2,3,2,1,1,2,1,1,3,2,2,2
589,742,6_118,51,Female,Black or African American,5.0,3.0,2.25,1.764705882,2.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2,3,2,2,2,3,2,2,1,2,1,1,3,2,2,2
590,742,6_118,36,Male,White or Caucasian,3.0,2.0,2.375,3.529411765,2.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,1.0,7.0,2.0,7.0,1.0,4.0,5.0,4.0,1.0,5.0,1.0,1.0,5.0,2.0,7.0,1.0,2,2,2,2,2,2,3,2,2,1,2,1,2,3,2,2,2
601,742,6_118,59,Male,White or Caucasian,6.0,2.0,2.25,3.941176471,2.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,2.0,6.0,4.0,5.0,5.0,5.0,1.0,1.0,2,2,3,2,2,2,3,2,2,1,2,1,2,3,3,2,2
507,793,6_56,62,Male,White or Caucasian,1.0,2.0,2.375,2.823529412,3.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,4.0,5.0,7.0,6.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,2,3,4,4,3,4,5,5,2,2,5,1,3,3,5,4,4
517,793,6_56,28,Female,White or Caucasian,2.0,3.0,3.125,3.470588235,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,4.0,2,3,4,4,2,4,5,5,2,3,5,1,2,3,4,4,3
520,793,6_56,49,Female,"Black or African American,American Indian/Native American or Alaska Native",3.0,2.0,3.25,4.529411765,4.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,1.0,7.0,1.0,4.0,4.0,7.0,7.0,1.0,3,4,5,5,3,5,6,6,2,2,6,1,3,3,5,5,5
539,793,6_56,22,Non-binary / third gender,White or Caucasian,3.0,1.0,2.25,3.0,3.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,2,4,4,5,3,4,6,5,2,2,5,1,3,4,4,3,3
550,793,6_56,41,Male,White or Caucasian,5.0,5.0,1.375,2.823529412,2.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,2,2,3,3,2,3,4,4,1,1,4,1,1,2,3,3,3
562,793,6_56,41,Male,White or Caucasian,2.0,2.0,4.0,1.823529412,3.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2,3,4,4,2,5,6,6,2,2,5,1,3,3,4,4,3
571,793,6_56,27,Non-binary / third gender,White or Caucasian,3.0,2.0,4.25,4.470588235,4.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,5.0,6.0,6.0,4.0,2.0,7.0,5.0,1.0,1.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,4,5,5,6,4,6,6,6,3,2,5,2,4,5,5,5,5
589,793,6_56,51,Female,Black or African American,5.0,3.0,2.25,1.705882353,3.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2,3,4,4,2,4,6,5,2,3,5,1,3,3,4,4,4
605,793,6_56,27,Female,White or Caucasian,3.0,3.0,2.5,4.0,3.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,3.0,4,3,5,4,2,4,6,5,2,2,5,1,2,4,5,4,5
