participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
395,582,4_82,47,Male,White or Caucasian,5.0,4.0,2.25,2.411764706,2.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,4,3,4,3,2,2,3,2,3,1,3,2,2,2,3,3,3
396,582,4_82,58,Male,White or Caucasian,6.0,3.0,3.0,4.0,2.588235294117647,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 2
}",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,2,2,3,2,3,1,3,2,2,2,3,3,2
397,498,4_114,52,Male,White or Caucasian,2.0,2.0,3.75,2.470588235,2.5294117647058822,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 3,
  ""involving"": 2,
  ""exciting"": 3,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",4.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,3,3,2,3,2,2,3,2,3,2,3,2,2,2,3,3,3
398,566,4_68,36,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.125,5.588235294,5.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 5,
  ""involving"": 5,
  ""exciting"": 6,
  ""powerful_impact"": 6,
  ""stimulating"": 5,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 6,
  ""graphic"": 5,
  ""creative"": 5,
  ""goosebump"": 5,
  ""intense"": 5,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5
}",7.0,6.0,7.0,6.0,5.0,7.0,7.0,4.0,6.0,4.0,5.0,4.0,7.0,4.0,5.0,6.0,5.0,6,5,5,6,6,5,4,4,6,5,5,5,5,4,5,5,5
398,492,4_109,36,Male,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.125,2.705882353,,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]",Video must has audio track when use_audio_in_video=True,2.0,3.0,2.0,5.0,3.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,
400,531,4_36,38,Female,White or Caucasian,5.0,4.0,1.75,1.0,1.9411764705882353,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 3,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 2,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
401,525,4_30,37,Male,Black or African American,5.0,4.0,4.75,6.176470588,4.9411764705882355,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 4,
  ""involving"": 6,
  ""exciting"": 5,
  ""powerful_impact"": 6,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 4,
  ""dramatic"": 6,
  ""graphic"": 3,
  ""creative"": 5,
  ""goosebump"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5
}",7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,2.0,6,4,6,5,6,5,5,4,6,3,5,5,4,3,6,6,5
401,528,4_33,37,Male,Black or African American,5.0,4.0,4.75,4.764705882,3.8823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 4,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 5,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",6.0,7.0,2.0,7.0,6.0,6.0,2.0,3.0,5.0,7.0,6.0,7.0,6.0,2.0,1.0,7.0,1.0,5,3,5,4,4,4,4,4,4,2,5,3,2,3,5,5,4
402,537,4_41,58,Female,White or Caucasian,3.0,3.0,2.5,1.705882353,3.2941176470588234,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 5,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4,3,3,3,4,3,4,3,4,5,3,3,3,2,3,3,3
403,643,5_29,28,Female,Black or African American,6.0,3.0,2.5,3.411764706,2.7058823529411766,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 2,
  ""powerful_impact"": 3,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",4.0,1.0,1.0,4.0,5.0,1.0,7.0,1.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,4,3,4,2,3,2,3,2,3,2,3,2,2,2,3,3,3
405,708,5_88,38,Male,White or Caucasian,5.0,3.0,2.125,3.823529412,3.9411764705882355,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 4,
  ""exciting"": 5,
  ""powerful_impact"": 3,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 5,
  ""dramatic"": 4,
  ""graphic"": 3,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4,5,4,5,3,4,4,5,4,3,4,3,3,4,4,4,4
407,681,5_63,67,Male,White or Caucasian,6.0,6.0,1.625,3.411764706,4.470588235294118,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 6,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 4,
  ""dramatic"": 6,
  ""graphic"": 3,
  ""creative"": 4,
  ""goosebump"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,5,4,5,6,5,4,5,4,6,3,4,5,4,4,4,4,4
408,690,5_71,60,Female,White or Caucasian,6.0,3.0,1.625,1.823529412,3.7058823529411766,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""graphic"": 4,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5,3,4,3,3,4,4,4,4,4,2,3,4,4,4,4
409,662,5_46,65,Female,Black or African American,2.0,2.0,2.125,2.941176471,2.0,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 2,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
409,667,5_50,65,Female,Black or African American,2.0,2.0,2.125,4.352941176,3.8823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 5,
  ""creative"": 4,
  ""goosebump"": 3,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",5.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5,4,3,4,4,3,3,4,5,5,4,3,4,3,4,4,4
410,624,5_12,28,Female,White or Caucasian,5.0,6.0,1.875,4.352941176,4.294117647058823,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 5,
  ""creative"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",7.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,7.0,4.0,4.0,3.0,6.0,6.0,4.0,1.0,1.0,5,4,5,4,5,4,4,4,5,5,4,4,4,4,4,4,4
410,657,5_41,28,Female,White or Caucasian,5.0,6.0,1.875,3.235294118,2.235294117647059,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 2,
  ""arousing"": 2,
  ""involving"": 3,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 4,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 2
}",1.0,4.0,4.0,4.0,5.0,4.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,2,2,3,2,2,2,4,2,2,1,4,1,1,2,3,3,2
410,701,5_81,28,Female,White or Caucasian,5.0,6.0,1.875,1.176470588,2.3529411764705883,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 4,
  ""involving"": 2,
  ""exciting"": 3,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 1,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,4,2,3,2,2,3,3,2,1,3,1,2,3,2,2,2
411,712,5_91,50,Female,White or Caucasian,4.0,4.0,2.75,3.0,2.2941176470588234,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,3,2,2,2,2,2,3,3,2,1,3,1,1,3,3,3,3
412,708,5_88,33,Male,White or Caucasian,3.0,2.0,1.0,1.647058824,3.411764705882353,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 5,
  ""involving"": 3,
  ""exciting"": 5,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""graphic"": 2,
  ""creative"": 4,
  ""goosebump"": 2,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4,5,3,5,3,3,4,4,4,2,4,2,3,3,3,3,3
415,667,5_50,35,Male,White or Caucasian,5.0,3.0,2.75,4.764705882,4.235294117647059,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""graphic"": 5,
  ""creative"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4
}",6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,5.0,5,4,4,5,5,4,4,4,5,5,4,4,4,3,4,4,4
416,643,5_29,29,Male,White or Caucasian,6.0,3.0,2.75,2.941176471,2.235294117647059,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",2.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2
416,701,5_81,29,Male,White or Caucasian,6.0,3.0,2.75,2.882352941,3.0,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 4,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 2,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",2.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,3,4,3,4,2,3,4,4,3,2,3,2,2,3,3,3,3
417,609,5_106,57,Male,White or Caucasian,5.0,4.0,2.25,1.588235294,2.6470588235294117,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,3,4,2,2,2,2,3,2,3,2,2,2,3,3,3
418,708,5_88,50,Female,White or Caucasian,6.0,3.0,1.0,1.529411765,2.823529411764706,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 4,
  ""involving"": 3,
  ""exciting"": 4,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3,4,3,4,2,2,3,3,3,2,3,2,2,3,3,3,3
418,624,5_12,50,Female,White or Caucasian,6.0,3.0,1.0,1.352941176,3.3529411764705883,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 5,
  ""graphic"": 4,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5,3,4,3,4,3,3,3,5,4,3,3,3,2,3,3,3
420,681,5_63,34,Male,American Indian/Native American or Alaska Native,3.0,2.0,4.25,4.294117647,5.529411764705882,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 5,
  ""involving"": 6,
  ""exciting"": 6,
  ""powerful_impact"": 6,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""dramatic"": 6,
  ""graphic"": 5,
  ""creative"": 6,
  ""goosebump"": 6,
  ""intense"": 5,
  ""strong_soundtrack"": 5,
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5
}",5.0,3.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,6.0,5.0,6,5,6,6,6,5,5,5,6,5,6,6,5,5,6,6,5
421,643,5_29,50,Female,White or Caucasian,4.0,3.0,2.125,3.235294118,2.2941176470588234,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 2,
  ""unique"": 2,
  ""unusual"": 2
}",5.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,4,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2
422,712,5_91,51,Female,White or Caucasian,5.0,5.0,2.125,2.176470588,2.176470588235294,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 2,
  ""graphic"": 1,
  ""creative"": 3,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 2
}",1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3,2,2,2,2,2,3,3,2,1,3,1,1,2,3,3,2
424,650,5_35,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,6.0,2.125,1.764705882,3.0588235294117645,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 2,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 5,
  ""graphic"": 2,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3
}",2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5,3,4,2,4,3,3,2,5,2,3,3,2,2,3,3,3
424,681,5_63,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,6.0,2.125,3.411764706,5.0,,"[{""participant_id"": 67, ""video_id"": 51}, {""participant_id"": 639, ""video_id"": 908}, {""participant_id"": 280, ""video_id"": 449}]","{
  ""emotional"": 6,
  ""arousing"": 5,
  ""involving"": 6,
  ""exciting"": 6,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 4,
  ""dramatic"": 6,
  ""graphic"": 4,
  ""creative"": 5,
  ""goosebump"": 6,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4
}",4.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,4.0,7.0,6,5,6,6,5,5,5,4,6,4,5,6,4,4,5,5,4
