participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
402,537,4_41,58,Female,White or Caucasian,3.0,3.0,2.5,1.705882353,4.176470588235294,,,"{""novel"": 5, ""unique"": 5, ""novelty"": 5, ""unusual"": 5, ""emotional"": 4, ""strong_visual"": 4, ""exciting"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
403,643,5_29,28,Female,Black or African American,6.0,3.0,2.5,3.411764706,3.1176470588235294,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""powerful_impact"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""unusual"": 3
}
```",4.0,1.0,1.0,4.0,5.0,1.0,7.0,1.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
405,708,5_88,38,Male,White or Caucasian,5.0,3.0,2.125,3.823529412,6.0,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""creative"": 6, ""graphic"": 6, ""unusual"": 6}",3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
407,681,5_63,67,Male,White or Caucasian,6.0,6.0,1.625,3.411764706,4.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 4,
  ""powerful_impact"": 4,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 3
}
```",5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,5,4
408,690,5_71,60,Female,White or Caucasian,6.0,3.0,1.625,1.823529412,5.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 5
}
```",1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
409,662,5_46,65,Female,Black or African American,2.0,2.0,2.125,2.941176471,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""powerful_impact"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
409,667,5_50,65,Female,Black or African American,2.0,2.0,2.125,4.352941176,4.0588235294117645,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""creative"": 3,
  ""graphic"": 3
}
```",5.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5,4,4,5,5,4,4,4,4,3,3,4,4,4,4,4,4
410,624,5_12,28,Female,White or Caucasian,5.0,6.0,1.875,4.352941176,3.6470588235294117,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""strong_visual"": 4,
  ""exciting"": 3,
  ""arousing"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""involving"": 4,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""unusual"": 4
}
```",7.0,2.0,3.0,5.0,6.0,4.0,6.0,5.0,7.0,4.0,4.0,3.0,6.0,6.0,4.0,1.0,1.0,4,3,4,3,4,3,4,3,4,3,3,3,4,3,5,5,4
410,657,5_41,28,Female,White or Caucasian,5.0,6.0,1.875,3.235294118,2.823529411764706,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 2,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 3,
  ""graphic"": 1
}
```",1.0,4.0,4.0,4.0,5.0,4.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,3,2,3,3,2,3,4,3,2,1,3,2,2,3,4,4,4
410,701,5_81,28,Female,White or Caucasian,5.0,6.0,1.875,1.176470588,4.882352941176471,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""creative"": 5,
  ""graphic"": 3,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,5,5,6,5,5,5,5,4,3,5,4,4,5,6,6,5
411,712,5_91,50,Female,White or Caucasian,4.0,4.0,2.75,3.0,3.0,,,"{""novel"": 3, ""unique"": 3, ""unusual"": 3, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""powerful_impact"": 3, ""strong_soundeffect"": 3, ""strong_soundtrack"": 3, ""dramatic"": 3, ""goosebump"": 3, ""intense"": 3, ""graphic"": 3, ""creative"": 3}",3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
412,708,5_88,33,Male,White or Caucasian,3.0,2.0,1.0,1.647058824,4.823529411764706,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 5, ""involving"": 5, ""stimulating"": 5, ""powerful_impact"": 5, ""strong_soundtrack"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""goosebump"": 5, ""creative"": 5, ""graphic"": 5}",1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
415,667,5_50,35,Male,White or Caucasian,5.0,3.0,2.75,4.764705882,4.529411764705882,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 6,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 4,
  ""powerful_impact"": 6,
  ""goosebump"": 4,
  ""intense"": 5,
  ""dramatic"": 5,
  ""graphic"": 4,
  ""creative"": 3,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 4
}
```",6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,5.0,6,5,5,5,6,4,4,4,5,4,3,4,5,3,5,5,4
416,643,5_29,29,Male,White or Caucasian,6.0,3.0,2.75,2.941176471,3.235294117647059,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 3, ""goosebump"": 3, ""creative"": 3, ""graphic"": 2, ""unusual"": 3}",2.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4,3,4,3,4,3,4,3,4,2,3,3,3,3,3,3,3
416,701,5_81,29,Male,White or Caucasian,6.0,3.0,2.75,2.882352941,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",2.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
417,609,5_106,57,Male,White or Caucasian,5.0,4.0,2.25,1.588235294,3.6470588235294117,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""stimulating"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 4,
  ""involving"": 3
}
```",1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,3,5,4,4,4,3,4,2,4,2,3,3,5,5,4
418,708,5_88,50,Female,White or Caucasian,6.0,3.0,1.0,1.529411765,5.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""creative"": 5,
  ""graphic"": 5
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
418,624,5_12,50,Female,White or Caucasian,6.0,3.0,1.0,1.352941176,4.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""stimulating"": 3,
  ""involving"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 4,
  ""unusual"": 5
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4,3,4,3,4,3,4,4,5,4,4,3,4,4,5,5,5
420,681,5_63,34,Male,American Indian/Native American or Alaska Native,3.0,2.0,4.25,4.294117647,5.0,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 4
}
```",5.0,3.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,6.0,5.0,5,4,5,5,5,5,5,5,5,4,5,5,5,5,6,6,5
421,643,5_29,50,Female,White or Caucasian,4.0,3.0,2.125,3.235294118,3.0,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 3, ""strong_visual"": 3, ""exciting"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 3, ""strong_soundtrack"": 3, ""dramatic"": 3, ""intense"": 3, ""goosebump"": 3, ""graphic"": 3, ""creative"": 3, ""unusual"": 3, ""powerful_impact"": 3}",5.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
422,712,5_91,51,Female,White or Caucasian,5.0,5.0,2.125,2.176470588,4.0,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""graphic"": 4, ""creative"": 4, ""goosebump"": 4, ""powerful_impact"": 4}",1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
424,650,5_35,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,6.0,2.125,1.764705882,3.176470588235294,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 5,
  ""strong_visual"": 3,
  ""exciting"": 3,
  ""arousing"": 2,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""unusual"": 3
}
```",2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5,2,4,3,4,3,3,2,4,2,3,3,3,2,4,4,3
424,681,5_63,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,6.0,2.125,3.411764706,5.0,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_visual"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 4
}
```",4.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,4.0,7.0,5,4,5,5,5,5,5,5,5,4,5,5,5,5,6,6,5
424,690,5_71,26,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,6.0,2.125,4.0,4.705882352941177,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""creative"": 4,
  ""graphic"": 3
}
```",1.0,6.0,5.0,6.0,1.0,6.0,4.0,1.0,4.0,4.0,5.0,1.0,7.0,5.0,1.0,4.0,7.0,6,5,5,6,5,5,5,5,4,3,4,4,4,5,5,5,4
425,650,5_35,45,Female,Black or African American,5.0,2.0,1.0,3.941176471,3.0,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 4,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 3
}
```",5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4,3,4,3,4,3,3,2,3,2,3,3,3,2,3,3,3
426,657,5_41,35,Male,White or Caucasian,5.0,5.0,1.0,3.764705882,2.235294117647059,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 2,
  ""strong_visual"": 4,
  ""exciting"": 2,
  ""powerful_impact"": 2,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""unusual"": 3
}
```",2.0,3.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,4.0,2,2,2,2,2,2,4,2,2,1,3,1,2,2,3,3,3
426,609,5_106,35,Male,White or Caucasian,5.0,5.0,1.0,3.941176471,4.235294117647059,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 4,
  ""powerful_impact"": 5,
  ""arousing"": 4,
  ""stimulating"": 5,
  ""involving"": 5,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 5
}
```",3.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,5,4,5,6,5,5,4,3,4,2,4,2,3,3,6,6,5
426,701,5_81,35,Male,White or Caucasian,5.0,5.0,1.0,3.941176471,5.0588235294117645,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 5,
  ""intense"": 5,
  ""goosebump"": 5,
  ""creative"": 5,
  ""graphic"": 5
}
```",4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5
427,609,5_106,51,Female,White or Caucasian,4.0,5.0,3.125,4.764705882,4.470588235294118,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 5,
  ""strong_soundeffect"": 3,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 6
}
```",5.0,2.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5,4,5,6,5,5,4,3,5,2,4,3,4,3,6,6,6
427,657,5_41,51,Female,White or Caucasian,4.0,5.0,3.125,3.764705882,2.588235294117647,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""goosebump"": 1,
  ""intense"": 1,
  ""dramatic"": 1,
  ""creative"": 3,
  ""graphic"": 1,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2
}
```",1.0,4.0,5.0,4.0,1.0,4.0,6.0,5.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3,2,3,3,2,3,4,2,1,1,3,1,1,3,4,4,4
428,643,5_29,27,Female,Asian,5.0,3.0,2.375,1.941176471,3.235294117647059,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 4, ""strong_visual"": 4, ""exciting"": 3, ""arousing"": 3, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 3, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 3, ""goosebump"": 3, ""creative"": 3, ""graphic"": 2, ""unusual"": 3}",3.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4,3,4,3,4,3,4,3,4,2,3,3,3,3,3,3,3
432,690,5_71,29,Male,White or Caucasian,2.0,2.0,4.0,4.588235294,5.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""creative"": 5,
  ""graphic"": 5,
  ""goosebump"": 5,
  ""intense"": 5,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""dramatic"": 5,
  ""novel"": 5
}
```",4.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,1.0,4.0,6.0,4.0,7.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
433,662,5_46,36,Female,White or Caucasian,5.0,3.0,2.125,2.705882353,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",4.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
433,712,5_91,36,Female,White or Caucasian,5.0,3.0,2.125,4.117647059,3.176470588235294,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 3, ""involving"": 3, ""stimulating"": 3, ""powerful_impact"": 3, ""creative"": 3, ""intense"": 3, ""goosebump"": 3, ""dramatic"": 3, ""strong_soundtrack"": 3, ""strong_soundeffect"": 3, ""graphic"": 3}",2.0,1.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,1.0,6.0,1.0,3.0,7.0,2.0,6.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
434,667,5_50,72,Male,White or Caucasian,3.0,2.0,2.125,2.117647059,4.823529411764706,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novelty"": 4, ""emotional"": 5, ""arousing"": 5, ""involving"": 5, ""exciting"": 5, ""powerful_impact"": 5, ""stimulating"": 5, ""strong_visual"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""graphic"": 5, ""creative"": 5, ""goosebump"": 5}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
435,708,5_88,38,Female,White or Caucasian,3.0,4.0,1.375,3.058823529,5.764705882352941,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 6, ""exciting"": 7, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 5, ""creative"": 5, ""graphic"": 4, ""unusual"": 6}",1.0,2.0,7.0,2.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,4.0,6,6,6,7,6,6,6,6,6,4,5,5,6,6,5,6,6
436,624,5_12,37,Female,"White or Caucasian,Asian",3.0,3.0,2.5,6.0,3.6470588235294117,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""graphic"": 3,
  ""creative"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""novel"": 5,
  ""unusual"": 5,
  ""stimulating"": 3
}
```",7.0,4.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,2.0,7.0,7.0,7.0,6.0,6.0,4,3,4,3,4,3,4,3,4,3,3,3,3,3,5,5,5
